127.0.0.1 - - [27/Jul/2017:00:01:19 +0800] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:12 +0800] "GET /Paws/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:12 +0800] "GET /Paws/css/images/ui-icons_888888_256x240.png HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:12 +0800] "GET /Paws/css/images/ui-bg_glass_75_e6e6e6_1x400.png HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:12 +0800] "GET /Paws/images/sort_asc.png HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:45 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:48 +0800] "POST /Paws/AddAccreditor?honorifics=Mr.&firstName=jhghjghg&middleName=g&lastName=gjhgjhg&email=gjhgj&contact=789789&address=hgjhgj&city=hghjgjh&country=gjhghjg&discipline=jhghjgjh&venue_trained=gjhgjhg&date_trained=July%2027%2C%202017&primaryArea=Faculty&secondaryArea=Faculty&tertiaryArea=Faculty HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:49 +0800] "GET /Paws/Accreditors HTTP/1.1" 200 27428
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:50 +0800] "GET /Paws/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:50 +0800] "GET /Paws/images/sort_both.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:50 +0800] "GET /Paws/css/images/ui-icons_888888_256x240.png HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:50 +0800] "GET /Paws/css/images/ui-bg_glass_75_e6e6e6_1x400.png HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:17:50 +0800] "GET /Paws/images/sort_asc.png HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:24 +0800] "GET /Paws/InstitutionsLoader?systemID=4 HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:35 +0800] "GET /Paws/Accreditors HTTP/1.1" 200 26924
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png HTTP/1.1" 404 1106
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/images/sort_both.png HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/css/images/ui-icons_888888_256x240.png HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/css/images/ui-bg_glass_75_e6e6e6_1x400.png HTTP/1.1" 404 1088
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/images/sort_asc.png HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 116021
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:36 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 19711285
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:48 +0800] "GET /Paws/AddSurvey HTTP/1.1" 200 62713
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:48 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:48 +0800] "GET /Paws/fullcalendar.css HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:49 +0800] "GET /Paws/SystemsLoader HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:54 +0800] "GET /Paws/InstitutionsLoader?systemID=4 HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:31:55 +0800] "GET /Paws/ProgramLoader?institutionID=5 HTTP/1.1" 200 108
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:04 +0800] "GET /Paws/AccreditorsLoader?SPID=0&systemID=0 HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:04 +0800] "GET /Paws/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:04 +0800] "GET /Paws/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 404 1082
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:04 +0800] "GET /Paws/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 404 1080
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:06 +0800] "GET /Paws/AccreditorsLoader?SPID=0&systemID=0 HTTP/1.1" 200 4908
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:19 +0800] "POST /Paws/SaveSurvey HTTP/1.1" 200 38878
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:21 +0800] "GET /Paws/survey.jsp HTTP/1.1" 200 38878
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:21 +0800] "GET /Paws/js/jspdf.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:21 +0800] "GET /Paws/PendingSurveyLoader HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:21 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 19678517
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:32:21 +0800] "GET /Paws/SurveyLoader?start=2017-06-26&end=2017-08-06&_=1501086741188 HTTP/1.1" 200 11181
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:35:23 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:37:53 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:40:24 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:42:54 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
0:0:0:0:0:0:0:1 - - [27/Jul/2017:00:45:25 +0800] "GET /Paws/assets/vid.mp4 HTTP/1.1" 206 22005045
